revenue_schedule_id,contract_id,invoice_id,customer_id,revenue_month,performance_obligation,recognition_method,recognized_revenue,deferred_revenue_amount,currency,legal_entity,gl_revenue_account,recognition_status
REV-000541,CTR-00155,INV-000404,CUST-0057,2025-09,subscription,ratable,2175.93,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000542,CTR-00155,INV-000405,CUST-0057,2025-10,subscription,ratable,2175.93,4351.85,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000543,CTR-00155,INV-000405,CUST-0057,2025-11,subscription,ratable,2175.93,2175.92,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000544,CTR-00155,INV-000405,CUST-0057,2025-12,subscription,ratable,2175.93,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000545,CTR-00155,INV-000406,CUST-0057,2026-01,subscription,ratable,2175.93,4351.85,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000546,CTR-00155,INV-000406,CUST-0057,2026-02,subscription,ratable,2175.93,2175.92,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000547,CTR-00155,INV-000406,CUST-0057,2026-03,subscription,ratable,2175.93,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000548,CTR-00155,INV-000407,CUST-0057,2026-04,subscription,ratable,2175.93,4351.85,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000549,CTR-00155,INV-000407,CUST-0057,2026-05,subscription,ratable,2175.93,2175.92,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000550,CTR-00155,INV-000407,CUST-0057,2026-06,subscription,ratable,2175.93,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000551,CTR-00156,INV-000408,CUST-0058,2025-07,subscription,ratable,2189393.94,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000552,CTR-00156,INV-000409,CUST-0058,2025-08,subscription,ratable,2189393.94,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000553,CTR-00156,INV-000410,CUST-0058,2025-09,subscription,ratable,2189393.94,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000554,CTR-00156,INV-000411,CUST-0058,2025-10,subscription,ratable,2189393.94,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000555,CTR-00156,INV-000412,CUST-0058,2025-11,subscription,ratable,2189393.94,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000556,CTR-00156,INV-000413,CUST-0058,2025-12,subscription,ratable,2189393.94,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000557,CTR-00156,INV-000414,CUST-0058,2026-01,subscription,ratable,2189393.94,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000558,CTR-00156,INV-000415,CUST-0058,2026-02,subscription,ratable,2189393.94,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000559,CTR-00156,INV-000416,CUST-0058,2026-03,subscription,ratable,2189393.94,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000560,CTR-00156,INV-000417,CUST-0058,2026-04,subscription,ratable,2189393.94,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000561,CTR-00156,INV-000418,CUST-0058,2026-05,subscription,ratable,2189393.94,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000562,CTR-00156,INV-000419,CUST-0058,2026-06,subscription,ratable,2189393.94,0.0,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000563,CTR-00158,INV-000420,CUST-0058,2025-08,services,as_delivered,3606060.61,0.0,ARS,Acme Argentina SA,4200-Services-Rev,recognized
REV-000564,CTR-00158,INV-000421,CUST-0058,2025-09,services,as_delivered,3606060.61,0.0,ARS,Acme Argentina SA,4200-Services-Rev,recognized
REV-000565,CTR-00158,INV-000422,CUST-0058,2025-10,services,as_delivered,3606060.61,0.0,ARS,Acme Argentina SA,4200-Services-Rev,recognized
REV-000566,CTR-00159,INV-000423,CUST-0059,2026-01,implementation,point_in_time,8544827.59,0.0,MXN,Acme Mexico SA,4300-Implementation-Rev,recognized
REV-000567,CTR-00162,INV-000424,CUST-0062,2026-06,implementation,point_in_time,428636363.64,0.0,ARS,Acme Argentina SA,4300-Implementation-Rev,recognized
REV-000568,CTR-00163,INV-000425,CUST-0063,2025-06,usage,point_in_time,40370.59,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000569,CTR-00163,INV-000426,CUST-0063,2025-07,usage,point_in_time,36668.11,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000570,CTR-00163,INV-000427,CUST-0063,2025-08,usage,point_in_time,35396.44,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000571,CTR-00163,INV-000428,CUST-0063,2025-09,usage,point_in_time,34739.14,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000572,CTR-00163,INV-000429,CUST-0063,2025-10,usage,point_in_time,51843.78,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000573,CTR-00163,INV-000430,CUST-0063,2025-11,usage,point_in_time,42986.32,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000574,CTR-00163,INV-000431,CUST-0063,2025-12,usage,point_in_time,55100.41,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000575,CTR-00163,INV-000432,CUST-0063,2026-01,usage,point_in_time,36058.27,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000576,CTR-00163,INV-000433,CUST-0063,2026-02,usage,point_in_time,40664.59,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000577,CTR-00163,INV-000434,CUST-0063,2026-03,usage,point_in_time,37761.98,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000578,CTR-00163,INV-000435,CUST-0063,2026-04,usage,point_in_time,51386.79,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000579,CTR-00163,INV-000436,CUST-0063,2026-05,usage,point_in_time,52858.14,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000580,CTR-00163,INV-000437,CUST-0063,2026-06,usage,point_in_time,33275.82,0.0,BRL,Acme Brasil Ltda,4100-Usage-Rev,recognized
REV-000581,CTR-00164,INV-000438,CUST-0063,2026-06,subscription,ratable,25541.67,51083.33,BRL,Acme Brasil Ltda,4000-Subscription-Rev,recognized
REV-000582,CTR-00164,INV-000438,CUST-0063,2026-07,subscription,ratable,25541.67,25541.66,BRL,Acme Brasil Ltda,4000-Subscription-Rev,scheduled
REV-000583,CTR-00164,INV-000438,CUST-0063,2026-08,subscription,ratable,25541.67,0.0,BRL,Acme Brasil Ltda,4000-Subscription-Rev,scheduled
REV-000584,CTR-00166,INV-000439,CUST-0064,2026-01,usage,point_in_time,9441.41,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000585,CTR-00166,INV-000440,CUST-0064,2026-04,usage,point_in_time,6823.15,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000586,CTR-00167,INV-000441,CUST-0064,2025-08,usage,point_in_time,2469.49,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000587,CTR-00167,INV-000442,CUST-0064,2025-09,usage,point_in_time,3732.2,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000588,CTR-00167,INV-000443,CUST-0064,2025-10,usage,point_in_time,2686.14,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000589,CTR-00167,INV-000444,CUST-0064,2025-11,usage,point_in_time,2709.63,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000590,CTR-00167,INV-000445,CUST-0064,2025-12,usage,point_in_time,2345.43,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000591,CTR-00167,INV-000446,CUST-0064,2026-01,usage,point_in_time,2715.69,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000592,CTR-00167,INV-000447,CUST-0064,2026-02,usage,point_in_time,3130.56,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000593,CTR-00167,INV-000448,CUST-0064,2026-03,usage,point_in_time,3956.21,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000594,CTR-00167,INV-000449,CUST-0064,2026-04,usage,point_in_time,2961.79,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000595,CTR-00167,INV-000450,CUST-0064,2026-05,usage,point_in_time,3466.48,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000596,CTR-00167,INV-000451,CUST-0064,2026-06,usage,point_in_time,3879.76,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000597,CTR-00168,INV-000452,CUST-0064,2025-08,services,as_delivered,8200.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000598,CTR-00169,INV-000453,CUST-0065,2025-07,services,as_delivered,243400.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000599,CTR-00169,INV-000454,CUST-0065,2025-08,services,as_delivered,243400.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000600,CTR-00170,INV-000455,CUST-0065,2026-01,subscription,ratable,17883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000601,CTR-00170,INV-000456,CUST-0065,2026-02,subscription,ratable,17883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000602,CTR-00170,INV-000457,CUST-0065,2026-03,subscription,ratable,17883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000603,CTR-00170,INV-000458,CUST-0065,2026-04,subscription,ratable,17883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000604,CTR-00170,INV-000459,CUST-0065,2026-05,subscription,ratable,17883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000605,CTR-00170,INV-000460,CUST-0065,2026-06,subscription,ratable,17883.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000606,CTR-00171,INV-000461,CUST-0065,2026-01,usage,point_in_time,64603.56,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000607,CTR-00171,INV-000462,CUST-0065,2026-02,usage,point_in_time,52556.87,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000608,CTR-00171,INV-000463,CUST-0065,2026-03,usage,point_in_time,46334.46,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000609,CTR-00171,INV-000464,CUST-0065,2026-04,usage,point_in_time,58962.92,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000610,CTR-00171,INV-000465,CUST-0065,2026-05,usage,point_in_time,73490.88,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000611,CTR-00171,INV-000466,CUST-0065,2026-06,usage,point_in_time,62889.25,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000612,CTR-00172,INV-000467,CUST-0065,2026-05,usage,point_in_time,532430.85,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000613,CTR-00174,INV-000468,CUST-0067,2026-03,usage,point_in_time,29944.52,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000614,CTR-00174,INV-000469,CUST-0067,2026-06,usage,point_in_time,27659.94,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000615,CTR-00176,INV-000470,CUST-0068,2026-05,subscription,ratable,56736.11,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000616,CTR-00176,INV-000471,CUST-0068,2026-06,subscription,ratable,56736.11,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000617,CTR-00177,INV-000472,CUST-0069,2026-06,services,as_delivered,54318181.82,0.0,ARS,Acme Argentina SA,4200-Services-Rev,recognized
REV-000618,CTR-00178,INV-000473,CUST-0069,2025-08,services,as_delivered,106363636.36,0.0,ARS,Acme Argentina SA,4200-Services-Rev,recognized
REV-000619,CTR-00179,INV-000474,CUST-0069,2025-07,subscription,ratable,11053030.3,121583333.34,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000620,CTR-00179,INV-000474,CUST-0069,2025-08,subscription,ratable,11053030.3,110530303.04,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000621,CTR-00179,INV-000474,CUST-0069,2025-09,subscription,ratable,11053030.3,99477272.74,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000622,CTR-00179,INV-000474,CUST-0069,2025-10,subscription,ratable,11053030.3,88424242.44,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000623,CTR-00179,INV-000474,CUST-0069,2025-11,subscription,ratable,11053030.3,77371212.14,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000624,CTR-00179,INV-000474,CUST-0069,2025-12,subscription,ratable,11053030.3,66318181.84,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000625,CTR-00179,INV-000474,CUST-0069,2026-01,subscription,ratable,11053030.3,55265151.54,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000626,CTR-00179,INV-000474,CUST-0069,2026-02,subscription,ratable,11053030.3,44212121.24,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000627,CTR-00179,INV-000474,CUST-0069,2026-03,subscription,ratable,11053030.3,33159090.94,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000628,CTR-00179,INV-000474,CUST-0069,2026-04,subscription,ratable,11053030.3,22106060.64,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000629,CTR-00179,INV-000474,CUST-0069,2026-05,subscription,ratable,11053030.3,11053030.34,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000630,CTR-00179,INV-000474,CUST-0069,2026-06,subscription,ratable,11053030.3,0.04,ARS,Acme Argentina SA,4000-Subscription-Rev,recognized
REV-000631,CTR-00180,INV-000475,CUST-0069,2025-11,services,as_delivered,83454545.45,0.0,ARS,Acme Argentina SA,4200-Services-Rev,recognized
REV-000632,CTR-00182,INV-000476,CUST-0070,2025-04,services,as_delivered,1339655.17,0.0,MXN,Acme Mexico SA,4200-Services-Rev,recognized
REV-000633,CTR-00184,INV-000477,CUST-0071,2026-04,subscription,ratable,170979.94,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000634,CTR-00184,INV-000478,CUST-0071,2026-05,subscription,ratable,170979.94,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000635,CTR-00184,INV-000479,CUST-0071,2026-06,subscription,ratable,170979.94,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000636,CTR-00185,INV-000480,CUST-0071,2026-01,subscription,ratable,245702.16,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000637,CTR-00185,INV-000481,CUST-0071,2026-02,subscription,ratable,245702.16,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000638,CTR-00185,INV-000482,CUST-0071,2026-03,subscription,ratable,245702.16,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000639,CTR-00185,INV-000483,CUST-0071,2026-04,subscription,ratable,245702.16,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000640,CTR-00185,INV-000484,CUST-0071,2026-05,subscription,ratable,245702.16,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000641,CTR-00185,INV-000485,CUST-0071,2026-06,subscription,ratable,245702.16,0.0,EUR,Acme EU GmbH,4000-Subscription-Rev,recognized
REV-000642,CTR-00186,INV-000486,CUST-0072,2026-05,implementation,point_in_time,23500.0,0.0,BRL,Acme Brasil Ltda,4300-Implementation-Rev,recognized
REV-000643,CTR-00188,INV-000487,CUST-0073,2025-06,implementation,point_in_time,29727272.73,0.0,ARS,Acme Argentina SA,4300-Implementation-Rev,recognized
REV-000644,CTR-00193,INV-000488,CUST-0075,2025-07,usage,point_in_time,160947.4,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000645,CTR-00194,INV-000489,CUST-0075,2025-09,services,as_delivered,78818.9,0.0,GBP,Acme UK Ltd,4200-Services-Rev,recognized
REV-000646,CTR-00195,INV-000490,CUST-0075,2025-05,subscription,ratable,14954.07,29908.14,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000647,CTR-00195,INV-000490,CUST-0075,2025-06,subscription,ratable,14954.07,14954.07,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000648,CTR-00195,INV-000490,CUST-0075,2025-07,subscription,ratable,14954.07,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000649,CTR-00195,INV-000491,CUST-0075,2025-08,subscription,ratable,14954.07,29908.14,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000650,CTR-00195,INV-000491,CUST-0075,2025-09,subscription,ratable,14954.07,14954.07,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000651,CTR-00195,INV-000491,CUST-0075,2025-10,subscription,ratable,14954.07,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000652,CTR-00195,INV-000492,CUST-0075,2025-11,subscription,ratable,14954.07,29908.14,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000653,CTR-00195,INV-000492,CUST-0075,2025-12,subscription,ratable,14954.07,14954.07,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000654,CTR-00195,INV-000492,CUST-0075,2026-01,subscription,ratable,14954.07,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000655,CTR-00195,INV-000493,CUST-0075,2026-02,subscription,ratable,14954.07,29908.14,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000656,CTR-00195,INV-000493,CUST-0075,2026-03,subscription,ratable,14954.07,14954.07,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000657,CTR-00195,INV-000493,CUST-0075,2026-04,subscription,ratable,14954.07,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000658,CTR-00195,INV-000494,CUST-0075,2026-05,subscription,ratable,14954.07,29908.14,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000659,CTR-00195,INV-000494,CUST-0075,2026-06,subscription,ratable,14954.07,14954.07,GBP,Acme UK Ltd,4000-Subscription-Rev,recognized
REV-000660,CTR-00195,INV-000494,CUST-0075,2026-07,subscription,ratable,14954.07,0.0,GBP,Acme UK Ltd,4000-Subscription-Rev,scheduled
REV-000661,CTR-00196,INV-000495,CUST-0076,2025-03,usage,point_in_time,1013.14,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000662,CTR-00196,INV-000496,CUST-0076,2025-04,usage,point_in_time,933.92,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000663,CTR-00196,INV-000497,CUST-0076,2025-05,usage,point_in_time,1652.93,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000664,CTR-00196,INV-000498,CUST-0076,2025-06,usage,point_in_time,1173.35,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000665,CTR-00196,INV-000499,CUST-0076,2025-07,usage,point_in_time,1232.1,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000666,CTR-00196,INV-000500,CUST-0076,2025-08,usage,point_in_time,1278.24,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000667,CTR-00196,INV-000501,CUST-0076,2025-09,usage,point_in_time,1154.45,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000668,CTR-00196,INV-000502,CUST-0076,2025-10,usage,point_in_time,1631.69,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000669,CTR-00196,INV-000503,CUST-0076,2025-11,usage,point_in_time,1651.8,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000670,CTR-00196,INV-000504,CUST-0076,2025-12,usage,point_in_time,1018.17,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000671,CTR-00196,INV-000505,CUST-0076,2026-01,usage,point_in_time,1291.31,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000672,CTR-00196,INV-000506,CUST-0076,2026-02,usage,point_in_time,1139.36,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000673,CTR-00196,INV-000507,CUST-0076,2026-03,usage,point_in_time,991.01,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000674,CTR-00196,INV-000508,CUST-0076,2026-04,usage,point_in_time,1327.08,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000675,CTR-00196,INV-000509,CUST-0076,2026-05,usage,point_in_time,1647.3,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000676,CTR-00196,INV-000510,CUST-0076,2026-06,usage,point_in_time,1115.21,0.0,GBP,Acme UK Ltd,4100-Usage-Rev,recognized
REV-000677,CTR-00197,INV-000511,CUST-0076,2025-05,services,as_delivered,9055.12,0.0,GBP,Acme UK Ltd,4200-Services-Rev,recognized
REV-000678,CTR-00198,INV-000512,CUST-0077,2025-08,implementation,point_in_time,141379.31,0.0,MXN,Acme Mexico SA,4300-Implementation-Rev,recognized
REV-000679,CTR-00200,INV-000513,CUST-0077,2025-04,services,as_delivered,121551.73,0.0,MXN,Acme Mexico SA,4200-Services-Rev,recognized
REV-000680,CTR-00200,INV-000514,CUST-0077,2025-05,services,as_delivered,121551.73,0.0,MXN,Acme Mexico SA,4200-Services-Rev,recognized
REV-000681,CTR-00201,INV-000515,CUST-0078,2025-04,usage,point_in_time,12362.88,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000682,CTR-00201,INV-000516,CUST-0078,2025-07,usage,point_in_time,17221.79,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000683,CTR-00201,INV-000517,CUST-0078,2025-10,usage,point_in_time,17613.83,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000684,CTR-00201,INV-000518,CUST-0078,2026-01,usage,point_in_time,15569.39,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000685,CTR-00201,INV-000519,CUST-0078,2026-04,usage,point_in_time,20358.51,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000686,CTR-00202,INV-000520,CUST-0078,2025-04,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000687,CTR-00202,INV-000521,CUST-0078,2025-05,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000688,CTR-00202,INV-000522,CUST-0078,2025-06,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000689,CTR-00202,INV-000523,CUST-0078,2025-07,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000690,CTR-00202,INV-000524,CUST-0078,2025-08,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000691,CTR-00202,INV-000525,CUST-0078,2025-09,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000692,CTR-00202,INV-000526,CUST-0078,2025-10,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000693,CTR-00202,INV-000527,CUST-0078,2025-11,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000694,CTR-00202,INV-000528,CUST-0078,2025-12,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000695,CTR-00202,INV-000529,CUST-0078,2026-01,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000696,CTR-00202,INV-000530,CUST-0078,2026-02,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000697,CTR-00202,INV-000531,CUST-0078,2026-03,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000698,CTR-00202,INV-000532,CUST-0078,2026-04,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000699,CTR-00202,INV-000533,CUST-0078,2026-05,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000700,CTR-00202,INV-000534,CUST-0078,2026-06,subscription,ratable,11866.67,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000701,CTR-00203,INV-000535,CUST-0079,2026-04,subscription,ratable,49008.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000702,CTR-00203,INV-000536,CUST-0079,2026-05,subscription,ratable,49008.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000703,CTR-00203,INV-000537,CUST-0079,2026-06,subscription,ratable,49008.33,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000704,CTR-00204,INV-000538,CUST-0079,2025-07,implementation,point_in_time,287000.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000705,CTR-00205,INV-000539,CUST-0079,2025-10,implementation,point_in_time,202400.0,0.0,USD,Acme US Inc,4300-Implementation-Rev,recognized
REV-000706,CTR-00206,INV-000540,CUST-0079,2026-03,services,as_delivered,170633.33,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000707,CTR-00206,INV-000541,CUST-0079,2026-04,services,as_delivered,170633.33,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000708,CTR-00206,INV-000542,CUST-0079,2026-05,services,as_delivered,170633.33,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000709,CTR-00208,INV-000543,CUST-0080,2025-06,services,as_delivered,205250.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000710,CTR-00208,INV-000544,CUST-0080,2025-07,services,as_delivered,205250.0,0.0,USD,Acme US Inc,4200-Services-Rev,recognized
REV-000711,CTR-00209,INV-000545,CUST-0080,2026-05,usage,point_in_time,73813.32,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000712,CTR-00210,INV-000546,CUST-0080,2026-04,subscription,ratable,39325.0,78650.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000713,CTR-00210,INV-000546,CUST-0080,2026-05,subscription,ratable,39325.0,39325.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000714,CTR-00210,INV-000546,CUST-0080,2026-06,subscription,ratable,39325.0,0.0,USD,Acme US Inc,4000-Subscription-Rev,recognized
REV-000715,CTR-00211,INV-000547,CUST-0080,2025-12,usage,point_in_time,29088.06,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000716,CTR-00211,INV-000548,CUST-0080,2026-01,usage,point_in_time,28755.62,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000717,CTR-00211,INV-000549,CUST-0080,2026-02,usage,point_in_time,20185.61,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000718,CTR-00211,INV-000550,CUST-0080,2026-03,usage,point_in_time,22053.27,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
REV-000719,CTR-00211,INV-000551,CUST-0080,2026-04,usage,point_in_time,17121.97,0.0,USD,Acme US Inc,4100-Usage-Rev,recognized
