period,customer_id,contract_id,legal_entity,currency,opening_deferred_revenue,billings,recognized_revenue,adjustments,fx_impact,closing_deferred_revenue
2026-04,CUST-0097,CTR-00249,Acme US Inc,USD,0.0,145283.33,145283.33,0.0,0.0,0.0
2026-05,CUST-0097,CTR-00249,Acme US Inc,USD,0.0,145283.33,145283.33,0.0,0.0,0.0
2025-03,CUST-0097,CTR-00250,Acme US Inc,USD,0.0,249450.0,249450.0,0.0,0.0,0.0
2025-04,CUST-0097,CTR-00250,Acme US Inc,USD,0.0,249450.0,249450.0,0.0,0.0,0.0
2025-09,CUST-0097,CTR-00251,Acme US Inc,USD,0.0,755700.0,755700.0,0.0,0.0,0.0
2026-01,CUST-0098,CTR-00252,Acme US Inc,USD,0.0,270400.0,270400.0,0.0,0.0,0.0
2026-01,CUST-0098,CTR-00253,Acme US Inc,USD,0.0,31766.67,31766.67,0.0,0.0,0.0
2026-02,CUST-0098,CTR-00253,Acme US Inc,USD,0.0,31766.67,31766.67,0.0,0.0,0.0
2026-03,CUST-0098,CTR-00253,Acme US Inc,USD,0.0,31766.67,31766.67,0.0,0.0,0.0
2026-04,CUST-0098,CTR-00253,Acme US Inc,USD,0.0,31766.67,31766.67,0.0,0.0,0.0
2026-05,CUST-0098,CTR-00253,Acme US Inc,USD,0.0,31766.67,31766.67,0.0,0.0,0.0
2026-01,CUST-0098,CTR-00254,Acme US Inc,USD,0.0,419200.0,419200.0,0.0,0.0,0.0
2026-01,CUST-0098,CTR-00255,Acme US Inc,USD,0.0,50734.91,50734.91,0.0,0.0,0.0
2026-02,CUST-0098,CTR-00255,Acme US Inc,USD,0.0,37683.6,37683.6,0.0,0.0,0.0
2026-03,CUST-0098,CTR-00255,Acme US Inc,USD,0.0,42029.0,42029.0,0.0,0.0,0.0
2026-04,CUST-0098,CTR-00255,Acme US Inc,USD,0.0,49679.16,49679.16,0.0,0.0,0.0
2026-05,CUST-0098,CTR-00255,Acme US Inc,USD,0.0,40664.58,40664.58,0.0,0.0,0.0
2025-07,CUST-0098,CTR-00256,Acme US Inc,USD,0.0,84820.06,84820.06,0.0,0.0,0.0
2025-08,CUST-0098,CTR-00256,Acme US Inc,USD,0.0,89417.2,89417.2,0.0,0.0,0.0
2025-09,CUST-0098,CTR-00256,Acme US Inc,USD,0.0,88552.47,88552.47,0.0,0.0,0.0
2025-10,CUST-0098,CTR-00256,Acme US Inc,USD,0.0,73001.45,73001.45,0.0,0.0,0.0
2025-11,CUST-0098,CTR-00256,Acme US Inc,USD,0.0,77268.85,77268.85,0.0,0.0,0.0
2025-12,CUST-0098,CTR-00256,Acme US Inc,USD,0.0,77945.88,77945.88,0.0,0.0,0.0
2026-01,CUST-0098,CTR-00256,Acme US Inc,USD,0.0,72035.59,72035.59,0.0,0.0,0.0
2026-02,CUST-0098,CTR-00256,Acme US Inc,USD,0.0,55849.7,55849.7,0.0,0.0,0.0
2026-03,CUST-0098,CTR-00256,Acme US Inc,USD,0.0,90540.61,90540.61,0.0,0.0,0.0
2026-04,CUST-0098,CTR-00256,Acme US Inc,USD,0.0,65544.5,65544.5,0.0,0.0,0.0
2026-05,CUST-0098,CTR-00256,Acme US Inc,USD,0.0,91958.45,91958.45,0.0,0.0,0.0
2025-03,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2025-04,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2025-05,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2025-06,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2025-07,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2025-08,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2025-09,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2025-10,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2025-11,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2025-12,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2026-01,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2026-02,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2026-03,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2026-04,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2026-05,CUST-0099,CTR-00257,Acme Argentina SA,ARS,0.0,1803030.3,1803030.3,0.0,0.0,0.0
2026-05,CUST-0100,CTR-00258,Acme UK Ltd,GBP,0.0,1646.98,1646.98,0.0,0.0,0.0
2025-05,CUST-0100,CTR-00259,Acme UK Ltd,GBP,0.0,7795.28,7795.28,0.0,0.0,0.0
2025-09,CUST-0100,CTR-00260,Acme UK Ltd,GBP,0.0,4842.52,1614.17,0.0,0.0,3228.35
2025-10,CUST-0100,CTR-00260,Acme UK Ltd,GBP,3228.35,0.0,1614.17,0.0,0.0,1614.18
2025-11,CUST-0100,CTR-00260,Acme UK Ltd,GBP,1614.18,0.0,1614.17,0.0,0.0,0.01
2025-12,CUST-0100,CTR-00260,Acme UK Ltd,GBP,0.01,4842.52,1614.17,0.0,0.0,3228.36
2026-01,CUST-0100,CTR-00260,Acme UK Ltd,GBP,3228.36,0.0,1614.17,0.0,0.0,1614.19
2026-02,CUST-0100,CTR-00260,Acme UK Ltd,GBP,1614.19,0.0,1614.17,0.0,0.0,0.02
2026-03,CUST-0100,CTR-00260,Acme UK Ltd,GBP,0.02,4842.52,1614.17,0.0,0.0,3228.37
2026-04,CUST-0100,CTR-00260,Acme UK Ltd,GBP,3228.37,0.0,1614.17,0.0,0.0,1614.2
2026-05,CUST-0100,CTR-00260,Acme UK Ltd,GBP,1614.2,0.0,1614.17,0.0,0.0,0.03
2025-08,CUST-0100,CTR-00261,Acme UK Ltd,GBP,0.0,8425.2,8425.2,0.0,0.0,0.0
2025-05,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2025-06,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2025-07,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2025-08,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2025-09,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2025-10,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2025-11,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2025-12,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2026-01,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2026-02,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2026-03,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2026-04,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2026-05,CUST-0102,CTR-00262,Acme Brasil Ltda,BRL,0.0,234208.33,234208.33,0.0,0.0,0.0
2026-05,CUST-0103,CTR-00263,Acme US Inc,USD,0.0,1514.02,1514.02,0.0,0.0,0.0
2025-06,CUST-0103,CTR-00264,Acme US Inc,USD,0.0,9600.0,9600.0,0.0,0.0,0.0
2025-11,CUST-0103,CTR-00265,Acme US Inc,USD,0.0,1958.33,1958.33,0.0,0.0,0.0
2025-12,CUST-0103,CTR-00265,Acme US Inc,USD,0.0,1958.33,1958.33,0.0,0.0,0.0
2026-01,CUST-0103,CTR-00265,Acme US Inc,USD,0.0,1958.33,1958.33,0.0,0.0,0.0
2026-02,CUST-0103,CTR-00265,Acme US Inc,USD,0.0,1958.33,1958.33,0.0,0.0,0.0
2026-03,CUST-0103,CTR-00265,Acme US Inc,USD,0.0,1958.33,1958.33,0.0,0.0,0.0
2026-04,CUST-0103,CTR-00265,Acme US Inc,USD,0.0,1958.33,1958.33,0.0,0.0,0.0
2026-05,CUST-0103,CTR-00265,Acme US Inc,USD,0.0,1958.33,1958.33,0.0,0.0,0.0
2025-08,CUST-0104,CTR-00266,Acme UK Ltd,GBP,0.0,26220.47,26220.47,0.0,0.0,0.0
2025-09,CUST-0104,CTR-00266,Acme UK Ltd,GBP,0.0,26220.47,26220.47,0.0,0.0,0.0
2026-05,CUST-0105,CTR-00267,Acme US Inc,USD,0.0,2600.0,2600.0,0.0,0.0,0.0
2025-03,CUST-0106,CTR-00268,Acme US Inc,USD,0.0,46700.0,46700.0,0.0,0.0,0.0
2026-01,CUST-0106,CTR-00269,Acme US Inc,USD,0.0,33200.0,33200.0,0.0,0.0,0.0
2026-02,CUST-0106,CTR-00269,Acme US Inc,USD,0.0,33200.0,33200.0,0.0,0.0,0.0
2026-03,CUST-0107,CTR-00270,Acme US Inc,USD,0.0,67800.0,67800.0,0.0,0.0,0.0
2026-03,CUST-0107,CTR-00271,Acme US Inc,USD,0.0,80800.0,80800.0,0.0,0.0,0.0
2025-11,CUST-0109,CTR-00273,Acme Mexico SA,MXN,0.0,133349.35,133349.35,0.0,0.0,0.0
2025-12,CUST-0109,CTR-00273,Acme Mexico SA,MXN,0.0,138443.4,138443.4,0.0,0.0,0.0
2026-01,CUST-0109,CTR-00273,Acme Mexico SA,MXN,0.0,116871.84,116871.84,0.0,0.0,0.0
2026-02,CUST-0109,CTR-00273,Acme Mexico SA,MXN,0.0,150695.31,150695.31,0.0,0.0,0.0
2026-03,CUST-0109,CTR-00273,Acme Mexico SA,MXN,0.0,173248.8,173248.8,0.0,0.0,0.0
2026-04,CUST-0109,CTR-00273,Acme Mexico SA,MXN,0.0,155012.41,155012.41,0.0,0.0,0.0
2026-05,CUST-0109,CTR-00273,Acme Mexico SA,MXN,0.0,108328.45,108328.45,0.0,0.0,0.0
2025-09,CUST-0109,CTR-00274,Acme Mexico SA,MXN,0.0,167816.09,167816.09,0.0,0.0,0.0
2025-10,CUST-0109,CTR-00274,Acme Mexico SA,MXN,0.0,167816.09,167816.09,0.0,0.0,0.0
2025-11,CUST-0109,CTR-00274,Acme Mexico SA,MXN,0.0,167816.09,167816.09,0.0,0.0,0.0
2025-12,CUST-0109,CTR-00274,Acme Mexico SA,MXN,0.0,167816.09,167816.09,0.0,0.0,0.0
2026-01,CUST-0109,CTR-00274,Acme Mexico SA,MXN,0.0,167816.09,167816.09,0.0,0.0,0.0
2026-02,CUST-0109,CTR-00274,Acme Mexico SA,MXN,0.0,167816.09,167816.09,0.0,0.0,0.0
2026-03,CUST-0109,CTR-00274,Acme Mexico SA,MXN,0.0,167816.09,167816.09,0.0,0.0,0.0
2026-04,CUST-0109,CTR-00274,Acme Mexico SA,MXN,0.0,167816.09,167816.09,0.0,0.0,0.0
2026-05,CUST-0109,CTR-00274,Acme Mexico SA,MXN,0.0,167816.09,167816.09,0.0,0.0,0.0
2025-10,CUST-0110,CTR-00275,Acme US Inc,USD,0.0,9200.0,9200.0,0.0,0.0,0.0
2026-02,CUST-0110,CTR-00276,Acme US Inc,USD,0.0,2608.33,2608.33,0.0,0.0,0.0
2026-03,CUST-0110,CTR-00276,Acme US Inc,USD,0.0,2608.33,2608.33,0.0,0.0,0.0
2026-04,CUST-0110,CTR-00276,Acme US Inc,USD,0.0,2608.33,2608.33,0.0,0.0,0.0
2026-05,CUST-0110,CTR-00276,Acme US Inc,USD,0.0,2608.33,2608.33,0.0,0.0,0.0
2026-05,CUST-0111,CTR-00278,Acme US Inc,USD,0.0,106100.0,8841.67,0.0,0.0,97258.33
2025-09,CUST-0111,CTR-00279,Acme US Inc,USD,0.0,45500.0,45500.0,0.0,0.0,0.0
2025-09,CUST-0112,CTR-00281,Acme UK Ltd,GBP,0.0,127519.68,42506.56,0.0,0.0,85013.12
2025-10,CUST-0112,CTR-00281,Acme UK Ltd,GBP,85013.12,0.0,42506.56,0.0,0.0,42506.56
2025-11,CUST-0112,CTR-00281,Acme UK Ltd,GBP,42506.56,0.0,42506.56,0.0,0.0,0.0
2025-12,CUST-0112,CTR-00281,Acme UK Ltd,GBP,0.0,127519.68,42506.56,0.0,0.0,85013.12
2026-01,CUST-0112,CTR-00281,Acme UK Ltd,GBP,85013.12,0.0,42506.56,0.0,0.0,42506.56
2026-02,CUST-0112,CTR-00281,Acme UK Ltd,GBP,42506.56,0.0,42506.56,0.0,0.0,0.0
2026-03,CUST-0112,CTR-00281,Acme UK Ltd,GBP,0.0,127519.68,42506.56,0.0,0.0,85013.12
2026-04,CUST-0112,CTR-00281,Acme UK Ltd,GBP,85013.12,0.0,42506.56,0.0,0.0,42506.56
2026-05,CUST-0112,CTR-00281,Acme UK Ltd,GBP,42506.56,0.0,42506.56,0.0,0.0,0.0
2026-03,CUST-0113,CTR-00282,Acme US Inc,USD,0.0,2000.0,2000.0,0.0,0.0,0.0
2025-05,CUST-0113,CTR-00283,Acme US Inc,USD,0.0,7281.22,7281.22,0.0,0.0,0.0
2026-05,CUST-0113,CTR-00283,Acme US Inc,USD,0.0,8009.5,8009.5,0.0,0.0,0.0
2025-12,CUST-0114,CTR-00287,Acme UK Ltd,GBP,0.0,160715.35,160715.35,0.0,0.0,0.0
2026-05,CUST-0114,CTR-00289,Acme UK Ltd,GBP,0.0,50000.0,50000.0,0.0,0.0,0.0
2026-03,CUST-0115,CTR-00290,Acme EU GmbH,EUR,0.0,2870.37,2870.37,0.0,0.0,0.0
2026-04,CUST-0115,CTR-00290,Acme EU GmbH,EUR,0.0,2870.37,2870.37,0.0,0.0,0.0
2025-09,CUST-0115,CTR-00291,Acme EU GmbH,EUR,0.0,628.38,628.38,0.0,0.0,0.0
2025-10,CUST-0115,CTR-00291,Acme EU GmbH,EUR,0.0,1037.31,1037.31,0.0,0.0,0.0
2025-11,CUST-0115,CTR-00291,Acme EU GmbH,EUR,0.0,1022.64,1022.64,0.0,0.0,0.0
2025-12,CUST-0115,CTR-00291,Acme EU GmbH,EUR,0.0,1138.56,1138.56,0.0,0.0,0.0
2026-01,CUST-0115,CTR-00291,Acme EU GmbH,EUR,0.0,1117.78,1117.78,0.0,0.0,0.0
2026-02,CUST-0115,CTR-00291,Acme EU GmbH,EUR,0.0,813.08,813.08,0.0,0.0,0.0
2026-03,CUST-0115,CTR-00291,Acme EU GmbH,EUR,0.0,697.84,697.84,0.0,0.0,0.0
2026-04,CUST-0115,CTR-00291,Acme EU GmbH,EUR,0.0,1107.17,1107.17,0.0,0.0,0.0
2026-05,CUST-0115,CTR-00291,Acme EU GmbH,EUR,0.0,687.25,687.25,0.0,0.0,0.0
2025-09,CUST-0116,CTR-00293,Acme US Inc,USD,0.0,10000.0,10000.0,0.0,0.0,0.0
2025-03,CUST-0116,CTR-00294,Acme US Inc,USD,0.0,40848.18,40848.18,0.0,0.0,0.0
2026-03,CUST-0116,CTR-00294,Acme US Inc,USD,0.0,40136.07,40136.07,0.0,0.0,0.0
2025-11,CUST-0116,CTR-00295,Acme US Inc,USD,0.0,6400.0,533.33,0.0,0.0,5866.67
2025-12,CUST-0116,CTR-00295,Acme US Inc,USD,5866.67,0.0,533.33,0.0,0.0,5333.34
2026-01,CUST-0116,CTR-00295,Acme US Inc,USD,5333.34,0.0,533.33,0.0,0.0,4800.01
2026-02,CUST-0116,CTR-00295,Acme US Inc,USD,4800.01,0.0,533.33,0.0,0.0,4266.68
2026-03,CUST-0116,CTR-00295,Acme US Inc,USD,4266.68,0.0,533.33,0.0,0.0,3733.35
2026-04,CUST-0116,CTR-00295,Acme US Inc,USD,3733.35,0.0,533.33,0.0,0.0,3200.02
2026-05,CUST-0116,CTR-00295,Acme US Inc,USD,3200.02,0.0,533.33,0.0,0.0,2666.69
2026-04,CUST-0117,CTR-00297,Acme US Inc,USD,0.0,250100.0,250100.0,0.0,0.0,0.0
2026-02,CUST-0117,CTR-00298,Acme US Inc,USD,0.0,66851.97,66851.97,0.0,0.0,0.0
2026-03,CUST-0117,CTR-00298,Acme US Inc,USD,0.0,76745.49,76745.49,0.0,0.0,0.0
2026-04,CUST-0117,CTR-00298,Acme US Inc,USD,0.0,47647.55,47647.55,0.0,0.0,0.0
2026-05,CUST-0117,CTR-00298,Acme US Inc,USD,0.0,73552.6,73552.6,0.0,0.0,0.0
2025-06,CUST-0118,CTR-00299,Acme US Inc,USD,0.0,7700.0,7700.0,0.0,0.0,0.0
2025-05,CUST-0118,CTR-00300,Acme US Inc,USD,0.0,6800.0,6800.0,0.0,0.0,0.0
2025-11,CUST-0119,CTR-00301,Acme EU GmbH,EUR,0.0,14259.26,14259.26,0.0,0.0,0.0
2025-07,CUST-0119,CTR-00302,Acme EU GmbH,EUR,0.0,5493.83,5493.83,0.0,0.0,0.0
2025-08,CUST-0119,CTR-00302,Acme EU GmbH,EUR,0.0,5493.83,5493.83,0.0,0.0,0.0
2025-09,CUST-0119,CTR-00302,Acme EU GmbH,EUR,0.0,5493.83,5493.83,0.0,0.0,0.0
2026-02,CUST-0119,CTR-00303,Acme EU GmbH,EUR,0.0,16296.3,16296.3,0.0,0.0,0.0
2025-08,CUST-0120,CTR-00304,Acme EU GmbH,EUR,0.0,6208.32,6208.32,0.0,0.0,0.0
2025-09,CUST-0120,CTR-00304,Acme EU GmbH,EUR,0.0,4176.38,4176.38,0.0,0.0,0.0
2025-10,CUST-0120,CTR-00304,Acme EU GmbH,EUR,0.0,4624.63,4624.63,0.0,0.0,0.0
2025-11,CUST-0120,CTR-00304,Acme EU GmbH,EUR,0.0,4584.91,4584.91,0.0,0.0,0.0
2025-12,CUST-0120,CTR-00304,Acme EU GmbH,EUR,0.0,4219.73,4219.73,0.0,0.0,0.0
2026-01,CUST-0120,CTR-00304,Acme EU GmbH,EUR,0.0,5402.85,5402.85,0.0,0.0,0.0
2026-02,CUST-0120,CTR-00304,Acme EU GmbH,EUR,0.0,5540.77,5540.77,0.0,0.0,0.0
2026-03,CUST-0120,CTR-00304,Acme EU GmbH,EUR,0.0,6326.41,6326.41,0.0,0.0,0.0
2026-04,CUST-0120,CTR-00304,Acme EU GmbH,EUR,0.0,5179.87,5179.87,0.0,0.0,0.0
2026-05,CUST-0120,CTR-00304,Acme EU GmbH,EUR,0.0,5785.63,5785.63,0.0,0.0,0.0
2026-05,CUST-0120,CTR-00306,Acme EU GmbH,EUR,0.0,29351.85,29351.85,0.0,0.0,0.0
2025-09,CUST-0121,CTR-00307,Acme US Inc,USD,0.0,3800.0,3800.0,0.0,0.0,0.0
2026-03,CUST-0121,CTR-00308,Acme US Inc,USD,0.0,3158.33,3158.33,0.0,0.0,0.0
2026-04,CUST-0121,CTR-00308,Acme US Inc,USD,0.0,3158.33,3158.33,0.0,0.0,0.0
2026-05,CUST-0121,CTR-00308,Acme US Inc,USD,0.0,3158.33,3158.33,0.0,0.0,0.0
2026-04,CUST-0122,CTR-00309,Acme Brasil Ltda,BRL,0.0,229375.0,229375.0,0.0,0.0,0.0
2026-05,CUST-0122,CTR-00309,Acme Brasil Ltda,BRL,0.0,229375.0,229375.0,0.0,0.0,0.0
2026-04,CUST-0122,CTR-00310,Acme Brasil Ltda,BRL,0.0,2645000.0,220416.67,0.0,0.0,2424583.33
2026-05,CUST-0122,CTR-00310,Acme Brasil Ltda,BRL,2424583.33,0.0,220416.67,0.0,0.0,2204166.66
2025-10,CUST-0123,CTR-00311,Acme US Inc,USD,0.0,67208.33,67208.33,0.0,0.0,0.0
2025-11,CUST-0123,CTR-00311,Acme US Inc,USD,0.0,67208.33,67208.33,0.0,0.0,0.0
2025-12,CUST-0123,CTR-00311,Acme US Inc,USD,0.0,67208.33,67208.33,0.0,0.0,0.0
2026-01,CUST-0123,CTR-00311,Acme US Inc,USD,0.0,67208.33,67208.33,0.0,0.0,0.0
2026-02,CUST-0123,CTR-00311,Acme US Inc,USD,0.0,67208.33,67208.33,0.0,0.0,0.0
2026-03,CUST-0123,CTR-00311,Acme US Inc,USD,0.0,67208.33,67208.33,0.0,0.0,0.0
2026-04,CUST-0123,CTR-00311,Acme US Inc,USD,0.0,67208.33,67208.33,0.0,0.0,0.0
2026-05,CUST-0123,CTR-00311,Acme US Inc,USD,0.0,67208.33,67208.33,0.0,0.0,0.0
2025-11,CUST-0123,CTR-00312,Acme US Inc,USD,0.0,168168.3,168168.3,0.0,0.0,0.0
2026-02,CUST-0123,CTR-00312,Acme US Inc,USD,0.0,162775.71,162775.71,0.0,0.0,0.0
2026-05,CUST-0123,CTR-00312,Acme US Inc,USD,0.0,141010.04,141010.04,0.0,0.0,0.0
2025-03,CUST-0124,CTR-00314,Acme EU GmbH,EUR,0.0,1602870.37,1602870.37,0.0,0.0,0.0
2026-04,CUST-0125,CTR-00315,Acme UK Ltd,GBP,0.0,1430.45,1430.45,0.0,0.0,0.0
2026-05,CUST-0125,CTR-00315,Acme UK Ltd,GBP,0.0,1430.45,1430.45,0.0,0.0,0.0
2026-01,CUST-0125,CTR-00316,Acme UK Ltd,GBP,0.0,2106.3,2106.3,0.0,0.0,0.0
2026-02,CUST-0125,CTR-00316,Acme UK Ltd,GBP,0.0,2106.3,2106.3,0.0,0.0,0.0
2026-03,CUST-0125,CTR-00316,Acme UK Ltd,GBP,0.0,2106.3,2106.3,0.0,0.0,0.0
2026-04,CUST-0125,CTR-00316,Acme UK Ltd,GBP,0.0,2106.3,2106.3,0.0,0.0,0.0
2026-05,CUST-0125,CTR-00316,Acme UK Ltd,GBP,0.0,2106.3,2106.3,0.0,0.0,0.0
2025-03,CUST-0125,CTR-00317,Acme UK Ltd,GBP,0.0,5866.14,5866.14,0.0,0.0,0.0
2025-04,CUST-0125,CTR-00317,Acme UK Ltd,GBP,0.0,5866.14,5866.14,0.0,0.0,0.0
2025-10,CUST-0125,CTR-00318,Acme UK Ltd,GBP,0.0,374.02,374.02,0.0,0.0,0.0
2025-11,CUST-0125,CTR-00318,Acme UK Ltd,GBP,0.0,374.02,374.02,0.0,0.0,0.0
2025-12,CUST-0125,CTR-00318,Acme UK Ltd,GBP,0.0,374.02,374.02,0.0,0.0,0.0
2026-01,CUST-0125,CTR-00318,Acme UK Ltd,GBP,0.0,374.02,374.02,0.0,0.0,0.0
2026-02,CUST-0125,CTR-00318,Acme UK Ltd,GBP,0.0,374.02,374.02,0.0,0.0,0.0
2026-03,CUST-0125,CTR-00318,Acme UK Ltd,GBP,0.0,374.02,374.02,0.0,0.0,0.0
2026-04,CUST-0125,CTR-00318,Acme UK Ltd,GBP,0.0,374.02,374.02,0.0,0.0,0.0
2026-05,CUST-0125,CTR-00318,Acme UK Ltd,GBP,0.0,374.02,374.02,0.0,0.0,0.0
