invoice_id,order_id,contract_id,customer_id,invoice_date,due_date,invoice_amount,tax_amount,total_invoice_amount,currency,legal_entity,invoice_status,payment_terms,po_number,service_period_start,service_period_end,gl_ar_account,gl_revenue_account,source_system
INV-000371,SO-00113,CTR-00137,CUST-0049,2026-04-28,2026-06-27,123166.67,20938.33,144105.0,BRL,Acme Brasil Ltda,paid,NET60,PO-22782,2026-04-28,2026-05-28,1200-AR,4000-Subscription-Rev,ERP
INV-000372,SO-00113,CTR-00137,CUST-0049,2026-05-28,2026-07-27,123166.67,20938.33,144105.0,BRL,Acme Brasil Ltda,paid,NET60,PO-22782,2026-05-28,2026-06-28,1200-AR,4000-Subscription-Rev,ERP
INV-000373,SO-00113,CTR-00137,CUST-0049,2026-06-28,2026-08-27,123166.67,20938.33,144105.0,BRL,Acme Brasil Ltda,open,NET60,PO-22782,2026-06-28,2026-07-28,1200-AR,4000-Subscription-Rev,ERP
INV-000374,SO-00114,CTR-00138,CUST-0049,2025-12-30,2026-02-28,4138000.0,703460.0,4841460.0,BRL,Acme Brasil Ltda,paid,NET60,PO-31979,2025-12-30,2026-12-30,1200-AR,4000-Subscription-Rev,ERP
INV-000375,SO-00115,CTR-00139,CUST-0050,2025-05-30,2025-06-29,1833.33,0.0,1833.33,USD,Acme US Inc,paid,NET30,,2025-05-30,2025-06-30,1200-AR,4200-Services-Rev,ERP
INV-000376,SO-00115,CTR-00139,CUST-0050,2025-06-30,2025-07-30,1833.33,0.0,1833.33,USD,Acme US Inc,paid,NET30,,2025-06-30,2025-07-30,1200-AR,4200-Services-Rev,ERP
INV-000377,SO-00115,CTR-00139,CUST-0050,2025-07-30,2025-08-29,1833.33,0.0,1833.33,USD,Acme US Inc,paid,NET30,,2025-07-30,2025-08-30,1200-AR,4200-Services-Rev,ERP
INV-000378,SO-00116,CTR-00140,CUST-0050,2025-06-30,2025-07-30,3800.0,0.0,3800.0,USD,Acme US Inc,paid,NET30,,2025-06-30,2025-07-30,1200-AR,4200-Services-Rev,ERP
INV-000379,SO-00116,CTR-00140,CUST-0050,2025-07-30,2025-08-29,3800.0,0.0,3800.0,USD,Acme US Inc,paid,NET30,,2025-07-30,2025-08-30,1200-AR,4200-Services-Rev,ERP
INV-000380,SO-00117,CTR-00141,CUST-0050,2025-10-30,2025-11-29,2100.0,0.0,2100.0,USD,Acme US Inc,paid,NET30,,2025-10-30,2026-01-30,1200-AR,4000-Subscription-Rev,ERP
INV-000381,SO-00117,CTR-00141,CUST-0050,2026-01-30,2026-03-01,2100.0,0.0,2100.0,USD,Acme US Inc,open,NET30,,2026-01-30,2026-04-30,1200-AR,4000-Subscription-Rev,ERP
INV-000382,SO-00117,CTR-00141,CUST-0050,2026-04-30,2026-05-30,2100.0,0.0,2100.0,USD,Acme US Inc,paid,NET30,,2026-04-30,2026-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000383,SO-00118,CTR-00144,CUST-0052,2025-03-30,2025-04-29,383300.0,0.0,383300.0,USD,Acme US Inc,paid,NET30,,2025-03-30,2025-04-30,1200-AR,4300-Implementation-Rev,ERP
INV-000384,SO-00119,CTR-00145,CUST-0052,2026-06-30,2026-07-30,59651.81,0.0,59651.81,USD,Acme US Inc,open,NET30,,2026-06-30,2026-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000385,SO-00120,CTR-00146,CUST-0053,2026-05-30,2026-06-29,5896.08,0.0,5896.08,USD,Acme US Inc,paid,NET30,PO-52500,2026-05-30,2026-08-30,1200-AR,4100-Usage-Rev,ERP
INV-000386,SO-00121,CTR-00148,CUST-0054,2025-10-30,2025-11-29,31175.0,0.0,31175.0,USD,Acme US Inc,paid,NET30,,2025-10-30,2026-01-30,1200-AR,4000-Subscription-Rev,ERP
INV-000387,SO-00121,CTR-00148,CUST-0054,2026-01-30,2026-03-01,31175.0,0.0,31175.0,USD,Acme US Inc,paid,NET30,,2026-01-30,2026-04-30,1200-AR,4000-Subscription-Rev,ERP
INV-000388,SO-00121,CTR-00148,CUST-0054,2026-04-30,2026-05-30,31175.0,0.0,31175.0,USD,Acme US Inc,paid,NET30,,2026-04-30,2026-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000389,SO-00122,CTR-00149,CUST-0054,2026-01-30,2026-03-01,161200.0,0.0,161200.0,USD,Acme US Inc,paid,NET30,,2026-01-30,2027-01-30,1200-AR,4000-Subscription-Rev,ERP
INV-000390,SO-00123,CTR-00150,CUST-0054,2025-12-30,2026-01-29,28900.0,0.0,28900.0,USD,Acme US Inc,paid,NET30,,2025-12-30,2026-01-30,1200-AR,4200-Services-Rev,ERP
INV-000391,SO-00123,CTR-00150,CUST-0054,2026-01-30,2026-03-01,28900.0,0.0,28900.0,USD,Acme US Inc,paid,NET30,,2026-01-30,2026-02-28,1200-AR,4200-Services-Rev,ERP
INV-000392,SO-00124,CTR-00152,CUST-0055,2025-10-30,2025-11-14,586.23,117.25,703.48,EUR,Acme EU GmbH,paid,NET15,,2025-10-30,2025-11-30,1200-AR,4100-Usage-Rev,ERP
INV-000393,SO-00124,CTR-00152,CUST-0055,2025-11-30,2025-12-15,586.68,117.34,704.02,EUR,Acme EU GmbH,paid,NET15,,2025-11-30,2025-12-30,1200-AR,4100-Usage-Rev,ERP
INV-000394,SO-00124,CTR-00152,CUST-0055,2025-12-30,2026-01-14,520.62,104.12,624.74,EUR,Acme EU GmbH,paid,NET15,,2025-12-30,2026-01-30,1200-AR,4100-Usage-Rev,ERP
INV-000395,SO-00124,CTR-00152,CUST-0055,2026-01-30,2026-02-14,492.92,98.58,591.5,EUR,Acme EU GmbH,paid,NET15,,2026-01-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000396,SO-00124,CTR-00152,CUST-0055,2026-02-28,2026-03-15,669.14,133.83,802.97,EUR,Acme EU GmbH,paid,NET15,,2026-02-28,2026-03-28,1200-AR,4100-Usage-Rev,ERP
INV-000397,SO-00124,CTR-00152,CUST-0055,2026-03-28,2026-04-12,819.38,163.88,983.26,EUR,Acme EU GmbH,paid,NET15,,2026-03-28,2026-04-28,1200-AR,4100-Usage-Rev,ERP
INV-000398,SO-00124,CTR-00152,CUST-0055,2026-04-28,2026-05-13,641.63,128.33,769.96,EUR,Acme EU GmbH,open,NET15,,2026-04-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000399,SO-00124,CTR-00152,CUST-0055,2026-05-28,2026-06-12,675.49,135.1,810.59,EUR,Acme EU GmbH,paid,NET15,,2026-05-28,2026-06-28,1200-AR,4100-Usage-Rev,ERP
INV-000400,SO-00124,CTR-00152,CUST-0055,2026-06-28,2026-07-13,533.77,106.75,640.52,EUR,Acme EU GmbH,open,NET15,,2026-06-28,2026-07-28,1200-AR,4100-Usage-Rev,ERP
INV-000401,SO-00125,CTR-00153,CUST-0056,2025-07-30,2025-08-14,2361.11,472.22,2833.33,EUR,Acme EU GmbH,paid,NET15,,2025-07-30,2025-08-30,1200-AR,4200-Services-Rev,ERP
INV-000402,SO-00125,CTR-00153,CUST-0056,2025-08-30,2025-09-14,2361.11,472.22,2833.33,EUR,Acme EU GmbH,paid,NET15,,2025-08-30,2025-09-30,1200-AR,4200-Services-Rev,ERP
INV-000403,SO-00126,CTR-00154,CUST-0057,2025-03-30,2025-05-29,5462.96,1092.59,6555.55,EUR,Acme EU GmbH,paid,NET60,,2025-03-30,2025-04-30,1200-AR,4200-Services-Rev,ERP
INV-000404,SO-00127,CTR-00155,CUST-0057,2025-07-30,2025-09-28,6527.78,1305.56,7833.34,EUR,Acme EU GmbH,paid,NET60,,2025-07-30,2025-10-30,1200-AR,4000-Subscription-Rev,ERP
INV-000405,SO-00127,CTR-00155,CUST-0057,2025-10-30,2025-12-29,6527.78,1305.56,7833.34,EUR,Acme EU GmbH,paid,NET60,,2025-10-30,2026-01-30,1200-AR,4000-Subscription-Rev,ERP
INV-000406,SO-00127,CTR-00155,CUST-0057,2026-01-30,2026-03-31,6527.78,1305.56,7833.34,EUR,Acme EU GmbH,paid,NET60,,2026-01-30,2026-04-30,1200-AR,4000-Subscription-Rev,ERP
INV-000407,SO-00127,CTR-00155,CUST-0057,2026-04-30,2026-06-29,6527.78,1305.56,7833.34,EUR,Acme EU GmbH,paid,NET60,,2026-04-30,2026-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000408,SO-00128,CTR-00156,CUST-0058,2025-07-30,2025-08-29,2189393.94,459772.73,2649166.67,ARS,Acme Argentina SA,paid,NET30,PO-88808,2025-07-30,2025-08-30,1200-AR,4000-Subscription-Rev,ERP
INV-000409,SO-00128,CTR-00156,CUST-0058,2025-08-30,2025-09-29,2189393.94,459772.73,2649166.67,ARS,Acme Argentina SA,paid,NET30,PO-88808,2025-08-30,2025-09-30,1200-AR,4000-Subscription-Rev,ERP
INV-000410,SO-00128,CTR-00156,CUST-0058,2025-09-30,2025-10-30,2189393.94,459772.73,2649166.67,ARS,Acme Argentina SA,paid,NET30,PO-88808,2025-09-30,2025-10-30,1200-AR,4000-Subscription-Rev,ERP
INV-000411,SO-00128,CTR-00156,CUST-0058,2025-10-30,2025-11-29,2189393.94,459772.73,2649166.67,ARS,Acme Argentina SA,paid,NET30,PO-88808,2025-10-30,2025-11-30,1200-AR,4000-Subscription-Rev,ERP
INV-000412,SO-00128,CTR-00156,CUST-0058,2025-11-30,2025-12-30,2189393.94,459772.73,2649166.67,ARS,Acme Argentina SA,paid,NET30,PO-88808,2025-11-30,2025-12-30,1200-AR,4000-Subscription-Rev,ERP
INV-000413,SO-00128,CTR-00156,CUST-0058,2025-12-30,2026-01-29,2189393.94,459772.73,2649166.67,ARS,Acme Argentina SA,paid,NET30,PO-88808,2025-12-30,2026-01-30,1200-AR,4000-Subscription-Rev,ERP
INV-000414,SO-00128,CTR-00156,CUST-0058,2026-01-30,2026-03-01,2189393.94,459772.73,2649166.67,ARS,Acme Argentina SA,paid,NET30,PO-88808,2026-01-30,2026-02-28,1200-AR,4000-Subscription-Rev,ERP
INV-000415,SO-00128,CTR-00156,CUST-0058,2026-02-28,2026-03-30,2189393.94,459772.73,2649166.67,ARS,Acme Argentina SA,paid,NET30,PO-88808,2026-02-28,2026-03-28,1200-AR,4000-Subscription-Rev,ERP
INV-000416,SO-00128,CTR-00156,CUST-0058,2026-03-28,2026-04-27,2189393.94,459772.73,2649166.67,ARS,Acme Argentina SA,paid,NET30,PO-88808,2026-03-28,2026-04-28,1200-AR,4000-Subscription-Rev,ERP
INV-000417,SO-00128,CTR-00156,CUST-0058,2026-04-28,2026-05-28,2189393.94,459772.73,2649166.67,ARS,Acme Argentina SA,paid,NET30,PO-88808,2026-04-28,2026-05-28,1200-AR,4000-Subscription-Rev,ERP
INV-000418,SO-00128,CTR-00156,CUST-0058,2026-05-28,2026-06-27,2189393.94,459772.73,2649166.67,ARS,Acme Argentina SA,paid,NET30,PO-88808,2026-05-28,2026-06-28,1200-AR,4000-Subscription-Rev,ERP
INV-000419,SO-00128,CTR-00156,CUST-0058,2026-06-28,2026-07-28,2189393.94,459772.73,2649166.67,ARS,Acme Argentina SA,paid,NET30,PO-88808,2026-06-28,2026-07-28,1200-AR,4000-Subscription-Rev,ERP
INV-000420,SO-00130,CTR-00158,CUST-0058,2025-08-30,2025-09-29,3606060.61,757272.73,4363333.34,ARS,Acme Argentina SA,paid,NET30,PO-28373,2025-08-30,2025-09-30,1200-AR,4200-Services-Rev,ERP
INV-000421,SO-00130,CTR-00158,CUST-0058,2025-09-30,2025-10-30,3606060.61,757272.73,4363333.34,ARS,Acme Argentina SA,paid,NET30,PO-28373,2025-09-30,2025-10-30,1200-AR,4200-Services-Rev,ERP
INV-000422,SO-00130,CTR-00158,CUST-0058,2025-10-30,2025-11-29,3606060.61,757272.73,4363333.34,ARS,Acme Argentina SA,paid,NET30,PO-28373,2025-10-30,2025-11-30,1200-AR,4200-Services-Rev,ERP
INV-000423,SO-00131,CTR-00159,CUST-0059,2026-01-30,2026-02-14,8544827.59,1367172.41,9912000.0,MXN,Acme Mexico SA,paid,NET15,PO-90670,2026-01-30,2026-02-28,1200-AR,4300-Implementation-Rev,ERP
INV-000424,SO-00134,CTR-00162,CUST-0062,2026-06-30,2026-07-30,428636363.64,90013636.36,518650000.0,ARS,Acme Argentina SA,open,NET30,PO-13044,2026-06-30,2026-07-30,1200-AR,4300-Implementation-Rev,ERP
INV-000425,SO-00135,CTR-00163,CUST-0063,2025-06-30,2025-07-30,40370.59,6863.0,47233.59,BRL,Acme Brasil Ltda,paid,NET30,,2025-06-30,2025-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000426,SO-00135,CTR-00163,CUST-0063,2025-07-30,2025-08-29,36668.11,6233.58,42901.69,BRL,Acme Brasil Ltda,paid,NET30,,2025-07-30,2025-08-30,1200-AR,4100-Usage-Rev,ERP
INV-000427,SO-00135,CTR-00163,CUST-0063,2025-08-30,2025-09-29,35396.44,6017.39,41413.83,BRL,Acme Brasil Ltda,paid,NET30,,2025-08-30,2025-09-30,1200-AR,4100-Usage-Rev,ERP
INV-000428,SO-00135,CTR-00163,CUST-0063,2025-09-30,2025-10-30,34739.14,5905.65,40644.79,BRL,Acme Brasil Ltda,paid,NET30,,2025-09-30,2025-10-30,1200-AR,4100-Usage-Rev,ERP
INV-000429,SO-00135,CTR-00163,CUST-0063,2025-10-30,2025-11-29,51843.78,8813.44,60657.22,BRL,Acme Brasil Ltda,paid,NET30,,2025-10-30,2025-11-30,1200-AR,4100-Usage-Rev,ERP
INV-000430,SO-00135,CTR-00163,CUST-0063,2025-11-30,2025-12-30,42986.32,7307.67,50293.99,BRL,Acme Brasil Ltda,paid,NET30,,2025-11-30,2025-12-30,1200-AR,4100-Usage-Rev,ERP
INV-000431,SO-00135,CTR-00163,CUST-0063,2025-12-30,2026-01-29,55100.41,9367.07,64467.48,BRL,Acme Brasil Ltda,paid,NET30,,2025-12-30,2026-01-30,1200-AR,4100-Usage-Rev,ERP
INV-000432,SO-00135,CTR-00163,CUST-0063,2026-01-30,2026-03-01,36058.27,6129.91,42188.18,BRL,Acme Brasil Ltda,paid,NET30,,2026-01-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000433,SO-00135,CTR-00163,CUST-0063,2026-02-28,2026-03-30,40664.59,6912.98,47577.57,BRL,Acme Brasil Ltda,paid,NET30,,2026-02-28,2026-03-28,1200-AR,4100-Usage-Rev,ERP
INV-000434,SO-00135,CTR-00163,CUST-0063,2026-03-28,2026-04-27,37761.98,6419.54,44181.52,BRL,Acme Brasil Ltda,paid,NET30,,2026-03-28,2026-04-28,1200-AR,4100-Usage-Rev,ERP
INV-000435,SO-00135,CTR-00163,CUST-0063,2026-04-28,2026-05-28,51386.79,8735.75,60122.54,BRL,Acme Brasil Ltda,paid,NET30,,2026-04-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000436,SO-00135,CTR-00163,CUST-0063,2026-05-28,2026-06-27,52858.14,8985.88,61844.02,BRL,Acme Brasil Ltda,open,NET30,,2026-05-28,2026-06-28,1200-AR,4100-Usage-Rev,ERP
INV-000437,SO-00135,CTR-00163,CUST-0063,2026-06-28,2026-07-28,33275.82,5656.89,38932.71,BRL,Acme Brasil Ltda,open,NET30,,2026-06-28,2026-07-28,1200-AR,4100-Usage-Rev,ERP
INV-000438,SO-00136,CTR-00164,CUST-0063,2026-06-30,2026-07-30,76625.0,13026.25,89651.25,BRL,Acme Brasil Ltda,open,NET30,,2026-06-30,2026-09-30,1200-AR,4000-Subscription-Rev,ERP
INV-000439,SO-00137,CTR-00166,CUST-0064,2026-01-30,2026-03-01,9441.41,0.0,9441.41,USD,Acme US Inc,paid,NET30,,2026-01-30,2026-04-30,1200-AR,4100-Usage-Rev,ERP
INV-000440,SO-00137,CTR-00166,CUST-0064,2026-04-30,2026-05-30,6823.15,0.0,6823.15,USD,Acme US Inc,paid,NET30,,2026-04-30,2026-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000441,SO-00138,CTR-00167,CUST-0064,2025-08-30,2025-09-29,2469.49,0.0,2469.49,USD,Acme US Inc,paid,NET30,,2025-08-30,2025-09-30,1200-AR,4100-Usage-Rev,ERP
INV-000442,SO-00138,CTR-00167,CUST-0064,2025-09-30,2025-10-30,3732.2,0.0,3732.2,USD,Acme US Inc,paid,NET30,,2025-09-30,2025-10-30,1200-AR,4100-Usage-Rev,ERP
INV-000443,SO-00138,CTR-00167,CUST-0064,2025-10-30,2025-11-29,2686.14,0.0,2686.14,USD,Acme US Inc,paid,NET30,,2025-10-30,2025-11-30,1200-AR,4100-Usage-Rev,ERP
INV-000444,SO-00138,CTR-00167,CUST-0064,2025-11-30,2025-12-30,2709.63,0.0,2709.63,USD,Acme US Inc,open,NET30,,2025-11-30,2025-12-30,1200-AR,4100-Usage-Rev,ERP
INV-000445,SO-00138,CTR-00167,CUST-0064,2025-12-30,2026-01-29,2345.43,0.0,2345.43,USD,Acme US Inc,paid,NET30,,2025-12-30,2026-01-30,1200-AR,4100-Usage-Rev,ERP
INV-000446,SO-00138,CTR-00167,CUST-0064,2026-01-30,2026-03-01,2715.69,0.0,2715.69,USD,Acme US Inc,paid,NET30,,2026-01-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000447,SO-00138,CTR-00167,CUST-0064,2026-02-28,2026-03-30,3130.56,0.0,3130.56,USD,Acme US Inc,paid,NET30,,2026-02-28,2026-03-28,1200-AR,4100-Usage-Rev,ERP
INV-000448,SO-00138,CTR-00167,CUST-0064,2026-03-28,2026-04-27,3956.21,0.0,3956.21,USD,Acme US Inc,open,NET30,,2026-03-28,2026-04-28,1200-AR,4100-Usage-Rev,ERP
INV-000449,SO-00138,CTR-00167,CUST-0064,2026-04-28,2026-05-28,2961.79,0.0,2961.79,USD,Acme US Inc,paid,NET30,,2026-04-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000450,SO-00138,CTR-00167,CUST-0064,2026-05-28,2026-06-27,3466.48,0.0,3466.48,USD,Acme US Inc,paid,NET30,,2026-05-28,2026-06-28,1200-AR,4100-Usage-Rev,ERP
INV-000451,SO-00138,CTR-00167,CUST-0064,2026-06-28,2026-07-28,3879.76,0.0,3879.76,USD,Acme US Inc,open,NET30,,2026-06-28,2026-07-28,1200-AR,4100-Usage-Rev,ERP
INV-000452,SO-00139,CTR-00168,CUST-0064,2025-08-30,2025-09-29,8200.0,0.0,8200.0,USD,Acme US Inc,paid,NET30,,2025-08-30,2025-09-30,1200-AR,4200-Services-Rev,ERP
INV-000453,SO-00140,CTR-00169,CUST-0065,2025-07-30,2025-08-14,243400.0,0.0,243400.0,USD,Acme US Inc,paid,NET15,PO-53838,2025-07-30,2025-08-30,1200-AR,4200-Services-Rev,ERP
INV-000454,SO-00140,CTR-00169,CUST-0065,2025-08-30,2025-09-14,243400.0,0.0,243400.0,USD,Acme US Inc,paid,NET15,PO-53838,2025-08-30,2025-09-30,1200-AR,4200-Services-Rev,ERP
INV-000455,SO-00141,CTR-00170,CUST-0065,2026-01-30,2026-02-14,17883.33,0.0,17883.33,USD,Acme US Inc,paid,NET15,PO-64106,2026-01-30,2026-02-28,1200-AR,4000-Subscription-Rev,ERP
INV-000456,SO-00141,CTR-00170,CUST-0065,2026-02-28,2026-03-15,17883.33,0.0,17883.33,USD,Acme US Inc,paid,NET15,PO-64106,2026-02-28,2026-03-28,1200-AR,4000-Subscription-Rev,ERP
INV-000457,SO-00141,CTR-00170,CUST-0065,2026-03-28,2026-04-12,17883.33,0.0,17883.33,USD,Acme US Inc,paid,NET15,PO-64106,2026-03-28,2026-04-28,1200-AR,4000-Subscription-Rev,ERP
INV-000458,SO-00141,CTR-00170,CUST-0065,2026-04-28,2026-05-13,17883.33,0.0,17883.33,USD,Acme US Inc,paid,NET15,PO-64106,2026-04-28,2026-05-28,1200-AR,4000-Subscription-Rev,ERP
INV-000459,SO-00141,CTR-00170,CUST-0065,2026-05-28,2026-06-12,17883.33,0.0,17883.33,USD,Acme US Inc,paid,NET15,PO-64106,2026-05-28,2026-06-28,1200-AR,4000-Subscription-Rev,ERP
INV-000460,SO-00141,CTR-00170,CUST-0065,2026-06-28,2026-07-13,17883.33,0.0,17883.33,USD,Acme US Inc,open,NET15,PO-64106,2026-06-28,2026-07-28,1200-AR,4000-Subscription-Rev,ERP
INV-000461,SO-00142,CTR-00171,CUST-0065,2026-01-30,2026-02-14,64603.56,0.0,64603.56,USD,Acme US Inc,paid,NET15,PO-83565,2026-01-30,2026-02-28,1200-AR,4100-Usage-Rev,ERP
INV-000462,SO-00142,CTR-00171,CUST-0065,2026-02-28,2026-03-15,52556.87,0.0,52556.87,USD,Acme US Inc,paid,NET15,PO-83565,2026-02-28,2026-03-28,1200-AR,4100-Usage-Rev,ERP
INV-000463,SO-00142,CTR-00171,CUST-0065,2026-03-28,2026-04-12,46334.46,0.0,46334.46,USD,Acme US Inc,paid,NET15,PO-83565,2026-03-28,2026-04-28,1200-AR,4100-Usage-Rev,ERP
INV-000464,SO-00142,CTR-00171,CUST-0065,2026-04-28,2026-05-13,58962.92,0.0,58962.92,USD,Acme US Inc,paid,NET15,PO-83565,2026-04-28,2026-05-28,1200-AR,4100-Usage-Rev,ERP
INV-000465,SO-00142,CTR-00171,CUST-0065,2026-05-28,2026-06-12,73490.88,0.0,73490.88,USD,Acme US Inc,paid,NET15,PO-83565,2026-05-28,2026-06-28,1200-AR,4100-Usage-Rev,ERP
INV-000466,SO-00142,CTR-00171,CUST-0065,2026-06-28,2026-07-13,62889.25,0.0,62889.25,USD,Acme US Inc,open,NET15,PO-83565,2026-06-28,2026-07-28,1200-AR,4100-Usage-Rev,ERP
INV-000467,SO-00143,CTR-00172,CUST-0065,2026-05-30,2026-06-14,532430.85,0.0,532430.85,USD,Acme US Inc,paid,NET15,PO-30164,2026-05-30,2027-05-30,1200-AR,4100-Usage-Rev,ERP
INV-000468,SO-00144,CTR-00174,CUST-0067,2026-03-30,2026-04-29,29944.52,0.0,29944.52,USD,Acme US Inc,paid,NET30,,2026-03-30,2026-06-30,1200-AR,4100-Usage-Rev,ERP
INV-000469,SO-00144,CTR-00174,CUST-0067,2026-06-30,2026-07-30,27659.94,0.0,27659.94,USD,Acme US Inc,open,NET30,,2026-06-30,2026-09-30,1200-AR,4100-Usage-Rev,ERP
INV-000470,SO-00145,CTR-00176,CUST-0068,2026-05-30,2026-06-29,56736.11,11347.22,68083.33,EUR,Acme EU GmbH,paid,NET30,,2026-05-30,2026-06-30,1200-AR,4000-Subscription-Rev,ERP
INV-000471,SO-00145,CTR-00176,CUST-0068,2026-06-30,2026-07-30,56736.11,11347.22,68083.33,EUR,Acme EU GmbH,open,NET30,,2026-06-30,2026-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000472,SO-00146,CTR-00177,CUST-0069,2026-06-30,2026-07-30,54318181.82,11406818.18,65725000.0,ARS,Acme Argentina SA,open,NET30,,2026-06-30,2026-07-30,1200-AR,4200-Services-Rev,ERP
INV-000473,SO-00147,CTR-00178,CUST-0069,2025-08-30,2025-09-29,106363636.36,22336363.64,128700000.0,ARS,Acme Argentina SA,paid,NET30,,2025-08-30,2025-09-30,1200-AR,4200-Services-Rev,ERP
INV-000474,SO-00148,CTR-00179,CUST-0069,2025-07-30,2025-08-29,132636363.64,27853636.36,160490000.0,ARS,Acme Argentina SA,paid,NET30,,2025-07-30,2026-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000475,SO-00149,CTR-00180,CUST-0069,2025-11-30,2025-12-30,83454545.45,17525454.54,100979999.99,ARS,Acme Argentina SA,paid,NET30,,2025-11-30,2025-12-30,1200-AR,4200-Services-Rev,ERP
INV-000476,SO-00150,CTR-00182,CUST-0070,2025-04-30,2025-05-30,1339655.17,214344.83,1554000.0,MXN,Acme Mexico SA,paid,NET30,,2025-04-30,2025-05-30,1200-AR,4200-Services-Rev,ERP
INV-000477,SO-00151,CTR-00184,CUST-0071,2026-04-30,2026-05-15,170979.94,34195.99,205175.93,EUR,Acme EU GmbH,paid,NET15,PO-52894,2026-04-30,2026-05-30,1200-AR,4000-Subscription-Rev,ERP
INV-000478,SO-00151,CTR-00184,CUST-0071,2026-05-30,2026-06-14,170979.94,34195.99,205175.93,EUR,Acme EU GmbH,open,NET15,PO-52894,2026-05-30,2026-06-30,1200-AR,4000-Subscription-Rev,ERP
INV-000479,SO-00151,CTR-00184,CUST-0071,2026-06-30,2026-07-15,170979.94,34195.99,205175.93,EUR,Acme EU GmbH,open,NET15,PO-52894,2026-06-30,2026-07-30,1200-AR,4000-Subscription-Rev,ERP
INV-000480,SO-00152,CTR-00185,CUST-0071,2026-01-30,2026-02-14,245702.16,49140.43,294842.59,EUR,Acme EU GmbH,paid,NET15,PO-14457,2026-01-30,2026-02-28,1200-AR,4000-Subscription-Rev,ERP
INV-000481,SO-00152,CTR-00185,CUST-0071,2026-02-28,2026-03-15,245702.16,49140.43,294842.59,EUR,Acme EU GmbH,paid,NET15,PO-14457,2026-02-28,2026-03-28,1200-AR,4000-Subscription-Rev,ERP
INV-000482,SO-00152,CTR-00185,CUST-0071,2026-03-28,2026-04-12,245702.16,49140.43,294842.59,EUR,Acme EU GmbH,paid,NET15,PO-14457,2026-03-28,2026-04-28,1200-AR,4000-Subscription-Rev,ERP
INV-000483,SO-00152,CTR-00185,CUST-0071,2026-04-28,2026-05-13,245702.16,49140.43,294842.59,EUR,Acme EU GmbH,paid,NET15,PO-14457,2026-04-28,2026-05-28,1200-AR,4000-Subscription-Rev,ERP
INV-000484,SO-00152,CTR-00185,CUST-0071,2026-05-28,2026-06-12,245702.16,49140.43,294842.59,EUR,Acme EU GmbH,open,NET15,PO-14457,2026-05-28,2026-06-28,1200-AR,4000-Subscription-Rev,ERP
INV-000485,SO-00152,CTR-00185,CUST-0071,2026-06-28,2026-07-13,245702.16,49140.43,294842.59,EUR,Acme EU GmbH,open,NET15,PO-14457,2026-06-28,2026-07-28,1200-AR,4000-Subscription-Rev,ERP
INV-000486,SO-00153,CTR-00186,CUST-0072,2026-05-30,2026-06-29,23500.0,3995.0,27495.0,BRL,Acme Brasil Ltda,paid,NET30,,2026-05-30,2026-06-30,1200-AR,4300-Implementation-Rev,ERP
INV-000487,SO-00155,CTR-00188,CUST-0073,2025-06-30,2025-07-30,29727272.73,6242727.27,35970000.0,ARS,Acme Argentina SA,paid,NET30,,2025-06-30,2025-07-30,1200-AR,4300-Implementation-Rev,ERP
INV-000488,SO-00157,CTR-00193,CUST-0075,2025-07-30,2025-08-29,160947.4,32189.48,193136.88,GBP,Acme UK Ltd,paid,NET30,,2025-07-30,2026-07-30,1200-AR,4100-Usage-Rev,ERP
INV-000489,SO-00158,CTR-00194,CUST-0075,2025-09-30,2025-10-30,78818.9,15763.78,94582.68,GBP,Acme UK Ltd,paid,NET30,,2025-09-30,2025-10-30,1200-AR,4200-Services-Rev,ERP
INV-000490,SO-00159,CTR-00195,CUST-0075,2025-05-30,2025-06-29,44862.21,8972.44,53834.65,GBP,Acme UK Ltd,paid,NET30,,2025-05-30,2025-08-30,1200-AR,4000-Subscription-Rev,ERP
INV-000491,SO-00159,CTR-00195,CUST-0075,2025-08-30,2025-09-29,44862.21,8972.44,53834.65,GBP,Acme UK Ltd,paid,NET30,,2025-08-30,2025-11-30,1200-AR,4000-Subscription-Rev,ERP
INV-000492,SO-00159,CTR-00195,CUST-0075,2025-11-30,2025-12-30,44862.21,8972.44,53834.65,GBP,Acme UK Ltd,paid,NET30,,2025-11-30,2026-02-28,1200-AR,4000-Subscription-Rev,ERP
